filepath,label
Audio\fake\file22584.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22585.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22587.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22588.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file226.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22606.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22609.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2261.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22611.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22614.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22615.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22616.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22619.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22624.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22630.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22639.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2264.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22640.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22646.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22655.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22659.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2266.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22660.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22662.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22664.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22697.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22699.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2270.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22701.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2271.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22717.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22726.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22733.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22736.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22740.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22743.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22752.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22754.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22758.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22771.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22779.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2278.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22782.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22787.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22793.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22797.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22799.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2281.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22813.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2282.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22823.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2283.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22831.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22843.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22848.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22850.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22859.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22863.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22864.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22866.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22873.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22882.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22884.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22895.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22896.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22897.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2290.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22901.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22905.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22909.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22913.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22926.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22939.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22941.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22950.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22969.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22970.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22974.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2298.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22984.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22987.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22994.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22996.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22997.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file22999.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23014.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23029.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23030.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23034.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23038.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23039.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23042.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23048.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23053.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23055.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2307.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23075.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23076.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23079.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23081.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23096.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23098.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23099.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2310.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23102.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23115.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23119.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2313.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23134.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23135.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23137.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23143.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23144.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23145.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23154.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2316.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23160.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2317.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23185.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23188.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23190.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23199.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file232.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2320.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23206.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23208.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23210.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23212.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23217.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23228.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23232.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23235.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23252.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23255.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23257.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23263.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23283.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23289.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23290.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23298.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23304.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23306.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23307.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23318.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23323.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23327.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23333.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23343.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23359.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23363.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23369.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23385.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2339.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23401.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23403.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23408.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23427.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2343.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23437.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23444.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23452.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23462.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23463.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2347.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23470.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23479.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23481.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23482.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23490.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23494.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23531.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23532.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23535.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23538.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23547.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23548.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23555.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23566.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23569.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23585.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23590.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23600.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23605.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23609.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2361.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23611.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23612.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23615.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23629.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23632.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23633.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23638.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23639.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23643.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23644.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23651.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23652.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23654.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23656.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23657.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23659.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23663.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23668.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23669.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23671.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23672.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23678.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23687.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2369.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23691.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23693.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23697.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23701.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23709.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23719.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23720.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23727.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23731.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23732.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23738.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23741.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23748.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23749.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23758.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23767.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23770.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23773.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23776.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23783.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23788.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23794.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23795.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23796.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23801.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23808.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23809.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23817.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23818.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23819.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23820.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23823.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23831.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23843.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23849.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23853.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23869.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23871.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23873.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23874.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23879.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2388.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23920.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23926.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23932.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23942.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23943.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23944.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23947.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23957.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23961.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23962.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23971.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23972.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23974.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23978.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2398.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23980.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23982.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23985.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23986.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file23991.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24002.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24007.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24012.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24016.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2402.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24026.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24034.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24038.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24044.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24050.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24059.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24079.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2408.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24087.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24089.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24093.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24094.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24105.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24106.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24107.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24108.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24119.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24121.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24122.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24126.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2413.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24130.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24133.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24147.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24155.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24160.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24174.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24180.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24181.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24183.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24185.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24195.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24198.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file242.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24201.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24203.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24208.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file2421.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
Audio\fake\file24215.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,fake
